feature,live_val,training_val,diff,status,section,bar_idx,ts
dist_vwap_d_sd3d_atr,-2.1266240902703495,,,LIVE_ONLY,ATR-NQ,863,1776428640000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-NQ,863,1776428640000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,863,1776428640000
im_rolling_correlation_10,0.97263,0.97263,0.0,MATCH,IM-NQ,863,1776428640000
im_cross_delta_weighted_5,,64.2,,MISSING_LIVE,IM-NQ,863,1776428640000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,863,1776428640000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,863,1776428640000
im_ltr_slope_diff,,-0.07089000000000004,,MISSING_LIVE,IM-NQ,863,1776428640000
im_price_ratio_slope_10,,-7.945602011099197e-05,,MISSING_LIVE,IM-NQ,863,1776428640000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,863,1776428640000
im_volume_lead,,-219.7,,MISSING_LIVE,IM-NQ,863,1776428640000
dist_1d_max_atr,-0.323056,-0.323056,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_1d_min_atr,-5.41119,-5.41119,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_blind_nearest_up_atr,1.799255,1.799255,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_20d_vah_atr,-13.798534,-13.798534,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_20d_val_atr,-31.3425,-31.3425,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_20d_vwap_atr,-17.682038,-17.682038,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_50d_vah_atr,-12.445737,-12.445737,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_50d_val_atr,-25.260969,-25.260969,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_50d_vwap_atr,-17.664213,-17.664213,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_cur_vah_atr,-0.98734,-0.98734,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_cur_val_atr,-3.925132,-3.925132,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_cur_vpoc_atr,-3.167969,-3.167969,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_gex_nearest_up_atr,0.466412,0.466412,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_ib_high_atr,-0.535062,-0.535062,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_ib_low_atr,-1.718255,-1.718255,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_mq_call_0dte_atr,-13.748057,-13.748057,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_mq_call_atr,-2.764149,-2.764149,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_mq_hvl_atr,-12.536596,-12.536596,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_mq_put_0dte_atr,-4.177519,-4.177519,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_mq_put_atr,-22.955156,-22.955156,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_open_830_atr,-2.782321,-2.782321,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_prev_vah_atr,-2.651079,-2.651079,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_prev_val_atr,-4.185596,-4.185596,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_prev_vwap_sd1d_atr,-4.477387,-4.477387,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_prev_vwap_sd1u_atr,-2.971611,-2.971611,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_sess_high_atr,0.109031,0.109031,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_session_lvn_above_atr,0.096917,0.096917,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_session_lvn_below_atr,0.514871,0.514871,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_swing_high_atr,0.104993,0.104993,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_vwap_d_sd1d_atr,-12.805515,-12.805515,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_vwap_d_sd1u_atr,-0.676146,-0.676146,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_vwap_d_sd2u_atr,0.58647,0.58647,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_vwap_d_sd3u_atr,1.849086,1.849086,0.0,MATCH,ATR-NQ,1048,1776439740000
dist_comp_20d_vpoc_atr,,-21.339875219577202,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_comp_50d_vpoc_atr,,-21.339875219577202,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_cur_vwap_vp_atr,,-7.755049972742142,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_ext_edge_buy_atr,,-0.010095503462757689,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_ext_edge_sell_atr,,0.020191006925515377,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_ext_long_dn_atr,,-0.454297655824096,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_ext_long_up_atr,,-0.4401639509762352,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_open_cash_atr,,-1.2437660266117472,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_ovn_high_atr,,-2.5339713691521797,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_ovn_low_atr,,-3.935227249782947,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_prev_vpoc_atr,,-3.8140812082298545,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_prev_vwap_atr,,-3.7248621963777335,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_vwap_w_atr,,-6.438281139580431,,MISSING_LIVE,ATR-NQ,1048,1776439740000
next_wall_dist_atr,,0.46641225997940516,,MISSING_LIVE,ATR-NQ,1048,1776439740000
open_gap_atr,,-2.5703151816181076,,MISSING_LIVE,ATR-NQ,1048,1776439740000
ovn_range_atr,,1.4012558806307671,,MISSING_LIVE,ATR-NQ,1048,1776439740000
poc_bar_dist_atr,,0.0161528055404123,,MISSING_LIVE,ATR-NQ,1048,1776439740000
poc_separation_atr,,0.20594827064025684,,MISSING_LIVE,ATR-NQ,1048,1776439740000
range_size_atr,,2.9377915076624874,,MISSING_LIVE,ATR-NQ,1048,1776439740000
sess_range_atr,,4.04425868718073,,MISSING_LIVE,ATR-NQ,1048,1776439740000
swing_range_atr,,0.4300684475134775,,MISSING_LIVE,ATR-NQ,1048,1776439740000
dist_blind_nearest_dn_atr,-0.37474831909867345,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_gex_nearest_dn_atr,-0.7450481555515174,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_sess_low_atr,-3.935227249782947,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_session_hvn_below_atr,0.06259212146909766,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_swing_low_atr,-0.32507521150079755,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vix_call_atr,0.01637490661659297,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vix_gex_nearest_dn_atr,-0.003816100308922406,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vix_gex_nearest_up_atr,0.001231651422456438,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vix_hvl_atr,0.009308054192662589,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vix_put_atr,0.00022210107618066913,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vwap_d_sd2d_atr,-4.463994992630282,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
dist_vwap_d_sd3d_atr,-5.726611343307691,,,LIVE_ONLY,ATR-NQ,1048,1776439740000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-NQ,1048,1776439740000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,1048,1776439740000
im_rolling_correlation_10,0.948055,0.948055,0.0,MATCH,IM-NQ,1048,1776439740000
im_cross_delta_weighted_5,,42.4,,MISSING_LIVE,IM-NQ,1048,1776439740000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,1048,1776439740000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,1048,1776439740000
im_ltr_slope_diff,,0.027790000000000026,,MISSING_LIVE,IM-NQ,1048,1776439740000
im_price_ratio_slope_10,,0.00010638613700118588,,MISSING_LIVE,IM-NQ,1048,1776439740000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,1048,1776439740000
im_volume_lead,,-82.60000000000001,,MISSING_LIVE,IM-NQ,1048,1776439740000
dist_1d_max_atr,1.802199,1.802199,0.0,MATCH,ATR-NQ,859,1776428400000
dist_1d_min_atr,-3.48481,-3.48481,0.0,MATCH,ATR-NQ,859,1776428400000
dist_blind_nearest_up_atr,1.748486,1.748486,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_20d_vah_atr,-12.573431,-12.573431,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_20d_val_atr,-30.429674,-30.429674,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_20d_vwap_atr,-16.678861,-16.678861,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_50d_vah_atr,-11.069151,-11.069151,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_50d_val_atr,-24.11044,-24.11044,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_50d_vwap_atr,-16.575091,-16.575091,0.0,MATCH,ATR-NQ,859,1776428400000
dist_cur_vah_atr,-0.751091,-0.751091,0.0,MATCH,ATR-NQ,859,1776428400000
dist_cur_val_atr,-1.315458,-1.315458,0.0,MATCH,ATR-NQ,859,1776428400000
dist_cur_vpoc_atr,-1.153911,-1.153911,0.0,MATCH,ATR-NQ,859,1776428400000
dist_gex_nearest_up_atr,0.944109,0.944109,0.0,MATCH,ATR-NQ,859,1776428400000
dist_mq_call_0dte_atr,-12.147533,-12.147533,0.0,MATCH,ATR-NQ,859,1776428400000
dist_mq_call_atr,-0.734307,-0.734307,0.0,MATCH,ATR-NQ,859,1776428400000
dist_mq_hvl_atr,-10.888721,-10.888721,0.0,MATCH,ATR-NQ,859,1776428400000
dist_mq_put_0dte_atr,-2.20292,-2.20292,0.0,MATCH,ATR-NQ,859,1776428400000
dist_mq_put_atr,-21.714502,-21.714502,0.0,MATCH,ATR-NQ,859,1776428400000
dist_open_830_atr,-0.753189,-0.753189,0.0,MATCH,ATR-NQ,859,1776428400000
dist_prev_vah_atr,-0.616818,-0.616818,0.0,MATCH,ATR-NQ,859,1776428400000
dist_prev_val_atr,-2.211313,-2.211313,0.0,MATCH,ATR-NQ,859,1776428400000
dist_prev_vwap_sd1d_atr,-2.514509,-2.514509,0.0,MATCH,ATR-NQ,859,1776428400000
dist_prev_vwap_sd1u_atr,-0.949878,-0.949878,0.0,MATCH,ATR-NQ,859,1776428400000
dist_sess_high_atr,0.062941,0.062941,0.0,MATCH,ATR-NQ,859,1776428400000
dist_session_hvn_above_atr,0.01049,0.01049,0.0,MATCH,ATR-NQ,859,1776428400000
dist_session_lvn_above_atr,0.044058,0.044058,0.0,MATCH,ATR-NQ,859,1776428400000
dist_session_lvn_below_atr,0.037764,0.037764,0.0,MATCH,ATR-NQ,859,1776428400000
dist_swing_high_atr,-0.339879,-0.339879,0.0,MATCH,ATR-NQ,859,1776428400000
dist_vwap_d_sd1d_atr,-5.585124,-5.585124,0.0,MATCH,ATR-NQ,859,1776428400000
dist_vwap_d_sd1u_atr,-0.719342,-0.719342,0.0,MATCH,ATR-NQ,859,1776428400000
dist_vwap_d_sd2u_atr,-0.380856,-0.380856,0.0,MATCH,ATR-NQ,859,1776428400000
dist_vwap_d_sd3u_atr,-0.042386,-0.042386,0.0,MATCH,ATR-NQ,859,1776428400000
dist_comp_20d_vpoc_atr,,-20.036085934877477,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_comp_50d_vpoc_atr,,-20.036085934877477,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_cur_vwap_vp_atr,,-4.231246223564955,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_ext_edge_buy_atr,,-0.012588116817724069,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_ext_edge_sell_atr,,0.014686136287344748,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_ext_long_dn_atr,,-0.5916414904330313,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_ext_long_up_atr,,-0.04615642833165492,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_open_cash_atr,,-0.9504028197381672,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_ovn_high_atr,,-0.49513259483048006,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_ovn_low_atr,,-1.9511581067472308,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_prev_vpoc_atr,,-1.82527693856999,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_prev_vwap_atr,,-1.7325707032561262,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_vwap_w_atr,,-5.252998279624035,,MISSING_LIVE,ATR-NQ,859,1776428400000
next_wall_dist_atr,,0.9441087613293052,,MISSING_LIVE,ATR-NQ,859,1776428400000
open_gap_atr,,-0.8748741188318228,,MISSING_LIVE,ATR-NQ,859,1776428400000
ovn_range_atr,,1.4560255119167507,,MISSING_LIVE,ATR-NQ,859,1776428400000
poc_bar_dist_atr,,0.0062940584088620345,,MISSING_LIVE,ATR-NQ,859,1776428400000
poc_separation_atr,,0.21399798590130917,,MISSING_LIVE,ATR-NQ,859,1776428400000
range_size_atr,,0.5643672373279625,,MISSING_LIVE,ATR-NQ,859,1776428400000
sess_range_atr,,2.014098690835851,,MISSING_LIVE,ATR-NQ,859,1776428400000
swing_range_atr,,0.05664652567975831,,MISSING_LIVE,ATR-NQ,859,1776428400000
dist_blind_nearest_dn_atr,-0.2436161463578382,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_gex_nearest_dn_atr,-1.5735146022155087,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_sess_low_atr,-1.9511581067472308,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_session_hvn_below_atr,0.2979187646861363,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_swing_low_atr,-0.39652567975830816,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vix_call_atr,0.015168680765357503,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vix_gex_nearest_dn_atr,-0.0005664652567975831,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vix_gex_nearest_up_atr,0.000482544478012756,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vix_hvl_atr,0.00782561262168513,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vix_put_atr,-0.0016154749916079223,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vwap_d_sd2d_atr,-1.7347671198388723,,,LIVE_ONLY,ATR-NQ,859,1776428400000
dist_vwap_d_sd3d_atr,-2.0732366146357837,,,LIVE_ONLY,ATR-NQ,859,1776428400000
im_cross_delta_agreement_5,0.6,0.6,0.0,MATCH,IM-NQ,859,1776428400000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,859,1776428400000
im_rolling_correlation_10,0.517717,0.517717,6e-08,MATCH,IM-NQ,859,1776428400000
im_cross_delta_weighted_5,,8.0,,MISSING_LIVE,IM-NQ,859,1776428400000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,859,1776428400000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,859,1776428400000
im_ltr_slope_diff,,-0.06558000000000001,,MISSING_LIVE,IM-NQ,859,1776428400000
im_price_ratio_slope_10,,-4.1516966103421194e-05,,MISSING_LIVE,IM-NQ,859,1776428400000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,859,1776428400000
im_volume_lead,,-31.4,,MISSING_LIVE,IM-NQ,859,1776428400000
dist_1d_max_atr,0.377627,0.377627,0.0,MATCH,ATR-NQ,920,1776432060000
dist_1d_min_atr,-4.738605,-4.738605,0.0,MATCH,ATR-NQ,920,1776432060000
dist_blind_nearest_up_atr,0.325649,0.325649,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_20d_vah_atr,-13.486956,-13.486956,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_20d_val_atr,-30.813115,-30.813115,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_20d_vwap_atr,-17.41714,-17.41714,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_50d_vah_atr,-12.025175,-12.025175,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_50d_val_atr,-24.698,-24.698,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_50d_vwap_atr,-17.33417,-17.33417,0.0,MATCH,ATR-NQ,920,1776432060000
dist_cur_vah_atr,-2.064765,-2.064765,0.0,MATCH,ATR-NQ,920,1776432060000
dist_cur_val_atr,-2.939803,-2.939803,0.0,MATCH,ATR-NQ,920,1776432060000
dist_cur_vpoc_atr,-2.482997,-2.482997,0.0,MATCH,ATR-NQ,920,1776432060000
dist_gex_nearest_up_atr,1.171455,1.171455,0.0,MATCH,ATR-NQ,920,1776432060000
dist_mq_call_0dte_atr,-13.121511,-13.121511,0.0,MATCH,ATR-NQ,920,1776432060000
dist_mq_call_atr,-2.076947,-2.076947,0.0,MATCH,ATR-NQ,920,1776432060000
dist_mq_hvl_atr,-11.90336,-11.90336,0.0,MATCH,ATR-NQ,920,1776432060000
dist_mq_put_0dte_atr,-3.498122,-3.498122,0.0,MATCH,ATR-NQ,920,1776432060000
dist_mq_put_atr,-22.379454,-22.379454,0.0,MATCH,ATR-NQ,920,1776432060000
dist_open_830_atr,-2.095219,-2.095219,0.0,MATCH,ATR-NQ,920,1776432060000
dist_prev_vah_atr,-1.963252,-1.963252,0.0,MATCH,ATR-NQ,920,1776432060000
dist_prev_val_atr,-3.506243,-3.506243,0.0,MATCH,ATR-NQ,920,1776432060000
dist_prev_vwap_sd1d_atr,-3.799646,-3.799646,0.0,MATCH,ATR-NQ,920,1776432060000
dist_prev_vwap_sd1u_atr,-2.285555,-2.285555,0.0,MATCH,ATR-NQ,920,1776432060000
dist_sess_high_atr,0.503502,0.503502,0.0,MATCH,ATR-NQ,920,1776432060000
dist_session_hvn_above_atr,0.119785,0.119785,0.0,MATCH,ATR-NQ,920,1776432060000
dist_session_lvn_above_atr,0.024363,0.024363,0.0,MATCH,ATR-NQ,920,1776432060000
dist_session_lvn_below_atr,0.00203,0.00203,0.0,MATCH,ATR-NQ,920,1776432060000
dist_swing_high_atr,-0.89331,-0.89331,0.0,MATCH,ATR-NQ,920,1776432060000
dist_vwap_d_sd1d_atr,-11.846576,-11.846576,0.0,MATCH,ATR-NQ,920,1776432060000
dist_vwap_d_sd1u_atr,-1.139304,-1.139304,0.0,MATCH,ATR-NQ,920,1776432060000
dist_vwap_d_sd2u_atr,-0.228118,-0.228118,0.0,MATCH,ATR-NQ,920,1776432060000
dist_vwap_d_sd3u_atr,0.683052,0.683052,0.0,MATCH,ATR-NQ,920,1776432060000
dist_comp_20d_vpoc_atr,,-20.75525327377931,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_comp_50d_vpoc_atr,,-20.75525327377931,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_cur_vwap_vp_atr,,-8.201832098264134,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_ext_edge_buy_atr,,-3.3955943559029538,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_ext_edge_sell_atr,,0.15632930666937367,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_ext_long_dn_atr,,-0.008121002943863568,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_ext_long_up_atr,,-0.0487260176631814,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_open_cash_atr,,-2.2860623286975943,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_ovn_high_atr,,-1.8454979189929956,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_ovn_low_atr,,-3.2544919297533244,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_prev_vpoc_atr,,-3.132676885595371,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_prev_vwap_atr,,-3.042965181199878,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_vwap_w_atr,,-6.3028659019388895,,MISSING_LIVE,ATR-NQ,920,1776432060000
next_wall_dist_atr,,0.04669576692721551,,MISSING_LIVE,ATR-NQ,920,1776432060000
open_gap_atr,,-0.8466145568977769,,MISSING_LIVE,ATR-NQ,920,1776432060000
ovn_range_atr,,1.408994010760329,,MISSING_LIVE,ATR-NQ,920,1776432060000
poc_bar_dist_atr,,0.022332758095624808,,MISSING_LIVE,ATR-NQ,920,1776432060000
poc_separation_atr,,0.20708557506852096,,MISSING_LIVE,ATR-NQ,920,1776432060000
range_size_atr,,0.8750380672012993,,MISSING_LIVE,ATR-NQ,920,1776432060000
sess_range_atr,,3.7579941122728657,,MISSING_LIVE,ATR-NQ,920,1776432060000
swing_range_atr,,-0.43447365749670086,,MISSING_LIVE,ATR-NQ,920,1776432060000
dist_blind_nearest_dn_atr,-1.602105776063344,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_gex_nearest_dn_atr,-0.04669576692721551,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_sess_low_atr,-3.2544919297533244,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_session_hvn_below_atr,0.15226880519744188,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_swing_low_atr,-0.4588366663282915,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vix_call_atr,0.0158156532331743,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vix_gex_nearest_dn_atr,-0.004486854126484621,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vix_gex_nearest_up_atr,0.0005887727134301086,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vix_hvl_atr,0.008709775657293676,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vix_put_atr,-0.00042635265455283724,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vwap_d_sd2d_atr,-3.8728301695259364,,,LIVE_ONLY,ATR-NQ,920,1776432060000
dist_vwap_d_sd3d_atr,-4.784000406050147,,,LIVE_ONLY,ATR-NQ,920,1776432060000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-NQ,920,1776432060000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-NQ,920,1776432060000
im_rolling_correlation_10,0.991004,0.991004,0.0,MATCH,IM-NQ,920,1776432060000
im_cross_delta_weighted_5,,121.4,,MISSING_LIVE,IM-NQ,920,1776432060000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-NQ,920,1776432060000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-NQ,920,1776432060000
im_ltr_slope_diff,,-0.10985000000000002,,MISSING_LIVE,IM-NQ,920,1776432060000
im_price_ratio_slope_10,,-0.00017132117178228102,,MISSING_LIVE,IM-NQ,920,1776432060000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-NQ,920,1776432060000
im_volume_lead,,-240.0,,MISSING_LIVE,IM-NQ,920,1776432060000
dist_1d_max_atr,-0.262483,-0.262483,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_1d_min_atr,-5.350617,-5.350617,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_blind_nearest_up_atr,1.859828,1.859828,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_20d_vah_atr,-13.744018,-13.744018,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_20d_val_atr,-31.281927,-31.281927,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_20d_vwap_atr,-17.626339,-17.626339,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_50d_vah_atr,-12.389202,-12.389202,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_50d_val_atr,-25.200396,-25.200396,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_50d_vwap_atr,-17.607615,-17.607615,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_cur_vah_atr,-0.940901,-0.940901,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_cur_val_atr,-3.864559,-3.864559,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_cur_vpoc_atr,-3.107396,-3.107396,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_gex_nearest_up_atr,0.526985,0.526985,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_ib_high_atr,-0.474489,-0.474489,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_ib_low_atr,-1.657682,-1.657682,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_mq_call_0dte_atr,-13.687484,-13.687484,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_mq_call_atr,-2.703576,-2.703576,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_mq_hvl_atr,-12.476023,-12.476023,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_mq_put_0dte_atr,-4.116946,-4.116946,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_mq_put_atr,-22.894583,-22.894583,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_open_830_atr,-2.721748,-2.721748,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_prev_vah_atr,-2.590506,-2.590506,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_prev_val_atr,-4.125023,-4.125023,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_prev_vwap_sd1d_atr,-4.416814,-4.416814,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_prev_vwap_sd1u_atr,-2.911038,-2.911038,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_sess_high_atr,0.169604,0.169604,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_session_hvn_above_atr,0.002019,0.002019,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_session_lvn_above_atr,0.15749,0.15749,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_session_lvn_below_atr,0.454298,0.454298,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_swing_high_atr,0.165566,0.165566,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_vwap_d_sd1d_atr,-12.580764,-12.580764,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_vwap_d_sd1u_atr,-0.632736,-0.632736,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_vwap_d_sd2u_atr,0.623492,0.623492,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_vwap_d_sd3u_atr,1.87972,1.87972,0.0,MATCH,ATR-NQ,1044,1776439499000
dist_comp_20d_vpoc_atr,,-21.279302198800654,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_comp_50d_vpoc_atr,,-21.279302198800654,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_cur_vwap_vp_atr,,-7.555790578876168,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_ext_edge_buy_atr,,0.0020191006925515376,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_ext_edge_sell_atr,,-0.006057302077654612,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_ext_long_dn_atr,,-0.39372463504754984,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_ext_long_up_atr,,-0.3795909301996891,,MISSING_LIVE,ATR-NQ,1044,1776439499000
dist_open_cash_atr,,-1.1831930058352012,,MISSING_LIVE,ATR-NQ,1044,1776439499000
